Study,Observation,Title1,Journal1,Year1,Title2,Journal2,Year2,Title3,Journal3,Year3,Category,Country,Latitude,Longitude,Elevation,MAT,MAP,AI,AI_type,Clay,Sand,Silt,SOC,TN,CN,pH,Biomes,Sample_depth,Depth,Type,Duration,Duration_type,Magnitude,Magnitude_type,N_C,N_T,Microbical_types,Richness_RR,Richness_RR_var,Shannon_RR,Shannon_RR_var,SWC_RR,SWC_RR_var,pH_RR,pH_RR_var,ST_RR,ST_RR_var,SOC_RR,SOC_RR_var,DOC_RR,DOC_RR_var,NH4N_RR,NH4N_RR_var,CN_RR,CN_RR_var,MBC_RR,MBC_RR_var,MBN_RR,MBN_RR_var,Beta_RR,Beta_RR_var,Comp_RR,Comp_RR_var,Method
140,702,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P-,1,A,50,C,3,3,Bacteria,0.108894088,2.55591137526181e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,703,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P+,1,A,50,C,3,3,Bacteria,0.00881063,2.89091764616044e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,704,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P-,1,A,50,C,3,3,Fungi,-0.13512637,5.3474283847329e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,705,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P+,1,A,50,C,3,3,Fungi,-0.143673297,7.44114927786421e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,706,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P-,2,B,50,C,3,3,Bacteria,0.058594164,2.40097927017765e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,707,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P+,2,B,50,C,3,3,Bacteria,-0.090151097,2.41487817243341e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,708,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P-,2,B,50,C,3,3,Fungi,-0.091317981,5.03520566865056e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,709,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P+,2,B,50,C,3,3,Fungi,-0.157185738,5.57935067391193e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,710,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P-,3,B,50,C,3,3,Bacteria,0.121889818,2.80504857132008e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,711,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P+,3,B,50,C,3,3,Bacteria,0.054067221,2.80808149896074e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,712,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P-,3,B,50,C,3,3,Fungi,-0.154815342,8.81143067678034e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,713,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P+,3,B,50,C,3,3,Fungi,-0.02419434,6.53273927040569e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,714,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P-,4,C,50,C,3,3,Bacteria,0.103378354,1.58574972975172e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,715,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P+,4,C,50,C,3,3,Bacteria,0.009852296,4.88012303462922e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,716,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P-,4,C,50,C,3,3,Fungi,0.038466944,7.96757021812278e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,717,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P+,4,C,50,C,3,3,Fungi,0.082610082,8.33158574304687e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,718,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P-,5,C,50,C,3,3,Bacteria,0.10146946,3.88323984110659e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,719,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P+,5,C,50,C,3,3,Bacteria,-0.04976151,6.87727292647973e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,720,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P-,5,C,50,C,3,3,Fungi,0.105981637,0.000193896976829239,,,,,,,,,,,,,,,,,,,,,,,,,
140,721,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P+,5,C,50,C,3,3,Fungi,0.109549363,0.000207025901667577,,,,,,,,,,,,,,,,,,,,,,,,,
140,722,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P-,6,C,50,C,3,3,Bacteria,0.058268908,2.75732763735612e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,723,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P+,6,C,50,C,3,3,Bacteria,0.009950331,4.73169297127733e-05,,,,,,,,,,,,,,,,,,,,,,,,,
140,724,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P-,6,C,50,C,3,3,Fungi,-0.210652729,0.000205930609157835,,,,,,,,,,,,,,,,,,,,,,,,,
140,725,"Grassland irrigation and grazing prohibition have significantly affected vegetation and microbial diversity by changing soil temperature and moisture, evidences from a 6 years experiment of typical temperate grassland",AGRICULTURE ECOSYSTEMS ENVIRONMENT,2025,,,,,,,Field,China,42.56,114.85,1208,1.9,214,0.205,Dryland,21.5,45.8,32.7,9.9,1.57,6.305732484,8.07,Grassland,0_30,B,P+,6,C,50,C,3,3,Fungi,-0.022601348,0.000148577484303691,,,,,,,,,,,,,,,,,,,,,,,,,
141,726,Responses of Fungal Community Structure and Functional Composition to Short-Term Fertilization and Dry Season Irrigation in Eucalyptus urophylla x Eucalyptus grandis Plantation Soils,FORESTS,2022,,,,,,,Field,China,23.25,113.64,84,21.9,2004.5,1.3316,Humid,27.5,38.75,33.75,7.53,0.18,41.83333333,4.94,Forest,0_20,B,P+,0.33,A,25,B,5,5,Fungi,,,-0.011274077,0.00172989991333108,0.422822675,0.00112857673897997,-0.037117663,0.0017400039918354,,,-0.125783078,0.00316510280247941,0.094998094,7.64359901095698e-05,0.322988886,0.00728871455619027,,,0.070779166,0.00136636663894236,0.249345924,0.00270154149527379,-0.208557392,4.9679888895021,0.826473739,3.24055918205982,NMDS
142,727,Different mechanisms underlying divergent responses of autotrophic and heterotrophic respiration to long-term throughfall reduction in a warm-temperate oak forest,FOREST ECOSYSTEMS,2021,,,,,,,Field,China,33.82,111.92,693,15.1,894,0.5715,Dryland,15.95,34.8,49.25,25.9,1.79,14.46927374,7,Forest,0_10,A,P-,7,D,55,D,3,3,Bacteria,-0.110173023,8.90135878255147e-06,,,-0.265598213,0.0010693657644755,,,0,0.00135597209977997,,,,,,,,,,,,,,,,,
142,728,Different mechanisms underlying divergent responses of autotrophic and heterotrophic respiration to long-term throughfall reduction in a warm-temperate oak forest,FOREST ECOSYSTEMS,2021,,,,,,,Field,China,33.82,111.92,693,15.1,894,0.5715,Dryland,15.95,34.8,49.25,25.9,1.79,14.46927374,7,Forest,0_10,A,P-,8,D,57.5,D,3,3,Bacteria,-0.135039334,1.32979086845464e-05,,,-0.309657294,0.00114876288745423,,,-0.005390305,0.00138697640256857,,,,,,,,,,,,,,,,,
142,729,Different mechanisms underlying divergent responses of autotrophic and heterotrophic respiration to long-term throughfall reduction in a warm-temperate oak forest,FOREST ECOSYSTEMS,2021,,,,,,,Field,China,33.82,111.92,693,15.1,894,0.5715,Dryland,15.95,34.8,49.25,25.9,1.79,14.46927374,7,Forest,0_10,A,P-,7,D,55,D,3,3,Fungi,-0.046248597,0.000256959975543266,,,-0.265598213,0.0010693657644755,,,0,0.00135597209977997,,,,,,,,,,,,,,,,,
142,730,Different mechanisms underlying divergent responses of autotrophic and heterotrophic respiration to long-term throughfall reduction in a warm-temperate oak forest,FOREST ECOSYSTEMS,2021,,,,,,,Field,China,33.82,111.92,693,15.1,894,0.5715,Dryland,15.95,34.8,49.25,25.9,1.79,14.46927374,7,Forest,0_10,A,P-,8,D,57.5,D,3,3,Fungi,-0.053049527,6.15663490924317e-05,,,-0.309657294,0.00114876288745423,,,-0.005390305,0.00138697640256857,,,,,,,,,,,,,,,,,
143,731,Soil fungal community is more sensitive to nitrogen deposition than increased rainfall in a mixed deciduous forest of China,SOIL ECOLOGY LETTERS,2020,,,,,,,Field,China,31.816,114.058,275,15.2,1119,0.9311,Humid,16.05,48.1,35.85,26.528,1.9,13.96210526,4.49,Forest,0_10,A,P+,4,C,30,B,4,4,Fungi,0.064335907,4.79289781797051e-05,0.017094433,0.00146134733106953,0.08046667,0.00280056423803995,0.017660503,0.00341195443079122,,,0.018524581,0.00418317080873177,,,0.069176509,0.0357879373004727,-0.16907633,0.00913449241253349,,,,,,,,,
144,732,EFFECTS OF RAINFALL EXCLOSURE ON THE ECTOMYCORRHIZAL FUNGI OF A CANOPY TREE IN A TROPICAL RAINFOREST,JOURNAL OF TROPICAL FOREST SCIENCE,2012,,,,,,,Field,Malaysia,4.2,114.02,158,27.5,3300,2.0308,Humid,36.8,32.7,30.5,91.4,3.04,30.06578947,4.7,Forest,0_30,B,P-,0.08,A,100,E,3,3,Fungi,-0.542574322,0.0140454700928816,,,,,,,,,,,,,,,,,,,,,0.07118088,0.370501416734847,0.447796805,0.410528040503996,NMDS
145,733,"Despite strong seasonal responses, soil microbial consortia are more resilient to long-term changes in rainfall than overlying grassland",ISME JOURNAL,2009,,,,,,,Field,USA,39.74,-123.63,422,13.8,950,1.1389,Humid,25.9,32.9,41.2,102.7,7.08,14.50564972,5.8,Grassland,0_15,A,P+,4.5,C,25,B,4,4,Bacteria,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,734,"Despite strong seasonal responses, soil microbial consortia are more resilient to long-term changes in rainfall than overlying grassland",ISME JOURNAL,2009,,,,,,,Field,USA,39.74,-123.63,422,13.8,950,1.1389,Humid,25.9,32.9,41.2,102.7,7.08,14.50564972,5.8,Grassland,0_15,A,P+,5,C,25,B,4,4,Bacteria,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,735,"Effects of precipitation change and nitrogen addition on the composition, diversity, and molecular ecological network of soil bacterial communities in a desert steppe",PLOS ONE,2021,,,,,,,Field,China,41.78,111.89,1433,3.4,205,0.1551,Dryland,21,50.4,28.6,12.4,1.775,6.985915493,8.03,Grassland,0_2,A,P-,8,D,30,B,6,6,Bacteria,0.068110623,7.33268504687293e-05,0.066832154,0.003891647583819,-0.108213585,0.0300623719427138,-0.003742986,0.000726836034650054,,,,,,,-0.056908132,0.0113739692490014,0.024243612,0.0122107653934336,,,,,,,,,
146,736,"Effects of precipitation change and nitrogen addition on the composition, diversity, and molecular ecological network of soil bacterial communities in a desert steppe",PLOS ONE,2021,,,,,,,Field,China,41.78,111.89,1433,3.4,205,0.1551,Dryland,21,50.4,28.6,12.4,1.775,6.985915493,8.03,Grassland,0_2,A,P+,8,D,30,B,6,6,Bacteria,0.146010284,6.47385890127047e-05,0.069168805,0.0038826497265457,0.235038339,0.0293720097658652,-0.020126466,0.000633078651463833,,,,,,,-0.070513784,0.0111570644609839,0.097656973,0.0090325383328917,,,,,,,,,
146,737,"Effects of precipitation change and nitrogen addition on the composition, diversity, and molecular ecological network of soil bacterial communities in a desert steppe",PLOS ONE,2021,,,,,,,Field,China,41.78,111.89,1433,3.4,205,0.1551,Dryland,21,50.4,28.6,12.4,1.825,6.794520548,8.25,Grassland,2_5,A,P-,8,D,30,B,6,6,Bacteria,-0.121361932,8.75344639902475e-05,0.032789823,0.00637538914796401,-0.116113307,0.00404724010840351,0.007246409,0.000242406657807259,,,,,,,-0.011494379,0.0136940327937116,-0.056529337,0.0118631043257874,,,,,,,,,
146,738,"Effects of precipitation change and nitrogen addition on the composition, diversity, and molecular ecological network of soil bacterial communities in a desert steppe",PLOS ONE,2021,,,,,,,Field,China,41.78,111.89,1433,3.4,205,0.1551,Dryland,21,50.4,28.6,12.4,1.825,6.794520548,8.25,Grassland,2_5,A,P+,8,D,30,B,6,6,Bacteria,0.110539084,6.54764381520388e-05,0.144581229,0.00575766430467285,0.146481931,0.00403614287529828,0.009650256,0.000577865333692798,,,,,,,-0.034887259,0.0197162059389773,-0.069170092,0.00811876218879872,,,,,,,,,
146,739,"Effects of precipitation change and nitrogen addition on the composition, diversity, and molecular ecological network of soil bacterial communities in a desert steppe",PLOS ONE,2021,,,,,,,Field,China,41.78,111.89,1433,3.4,205,0.1551,Dryland,18.8,51.1,30.1,10.2,1.85,5.513513514,8.52,Grassland,5_10,A,P-,8,D,30,B,6,6,Bacteria,-0.105980619,9.35083797357287e-05,0.016209726,0.00850655864709269,-0.095138962,0.00203664920046295,-0.004705891,0.000277906774034552,,,,,,,0.011628038,0.0107640307056138,-0.043002176,0.0150260676808588,,,,,,,,,
146,740,"Effects of precipitation change and nitrogen addition on the composition, diversity, and molecular ecological network of soil bacterial communities in a desert steppe",PLOS ONE,2021,,,,,,,Field,China,41.78,111.89,1433,3.4,205,0.1551,Dryland,18.8,51.1,30.1,10.2,1.85,5.513513514,8.52,Grassland,5_10,A,P+,8,D,30,B,6,6,Bacteria,-0.030487428,9.185443297751e-05,0.09725597,0.00760662399480669,0.07740488,0.00374044448861994,0.004683849,0.000364146880387197,,,,,,,-0.054067221,0.0175056501504525,-0.074953776,0.0130833060917521,,,,,,,,,
146,741,"Effects of precipitation change and nitrogen addition on the composition, diversity, and molecular ecological network of soil bacterial communities in a desert steppe",PLOS ONE,2021,,,,,,,Field,China,41.78,111.89,1433,3.4,205,0.1551,Dryland,20.5,49.95,29.55,9.9,1.625,6.092307692,8.72,Grassland,10_20,B,P-,8,D,30,B,6,6,Bacteria,-0.133217156,0.000114859077912555,0.050369407,0.0125241226600849,-0.015859363,0.0028772498499662,-0.011534153,0.000178930537372449,,,,,,,0.066520682,0.00542458061017555,-0.052549277,0.0115200571769816,,,,,,,,,
146,742,"Effects of precipitation change and nitrogen addition on the composition, diversity, and molecular ecological network of soil bacterial communities in a desert steppe",PLOS ONE,2021,,,,,,,Field,China,41.78,111.89,1433,3.4,205,0.1551,Dryland,20.5,49.95,29.55,9.9,1.625,6.092307692,8.72,Grassland,10_20,B,P+,8,D,30,B,6,6,Bacteria,0.150628815,9.13032203357019e-05,0.15677937,0.0107464970552671,0.194772854,0.00367574861951791,0.004576667,0.000217390070272514,,,,,,,0.071458964,0.00783919210584367,-0.138969694,0.0127770342443723,,,,,,,,,
146,743,"Effects of precipitation change and nitrogen addition on the composition, diversity, and molecular ecological network of soil bacterial communities in a desert steppe",PLOS ONE,2021,,,,,,,Field,China,41.78,111.89,1433,3.4,205,0.1551,Dryland,22.2,48.8,29,9.6,1.425,6.736842105,8.63,Grassland,20_30,B,P-,8,D,30,B,6,6,Bacteria,0.010931554,0.000130375015067724,-0.005139338,0.0126884839910692,-0.051686145,0.00417342000688488,0,0.000290917944579684,,,,,,,-0.065846566,0.00834797081947682,-0.262514201,0.0127163353845269,,,,,,,,,
146,744,"Effects of precipitation change and nitrogen addition on the composition, diversity, and molecular ecological network of soil bacterial communities in a desert steppe",PLOS ONE,2021,,,,,,,Field,China,41.78,111.89,1433,3.4,205,0.1551,Dryland,22.2,48.8,29,9.6,1.425,6.736842105,8.63,Grassland,20_30,B,P+,8,D,30,B,6,6,Bacteria,0.037736567,0.000127220817803858,0.129677823,0.0111813716803322,0.286748801,0.00325383186469748,0.02291051,0.000242152301524798,,,,,,,0.014598799,0.0106633341842063,-0.259439095,0.0061101550918022,,,,,,,,,
147,745,Variation in the Soil Prokaryotic Community Under Simulated Warming and Rainfall Reduction in Different Water Table Peatlands of the Zoige Plateau,FRONTIERS IN MICROBIOLOGY,2020,,,,,,,Field,China,33.1,102.65,3471,1.1,753,0.7039,Humid,14.75,48.65,36.6,68.65,14.5,4.734482759,5.67,Peatland,0_15,A,P-,1,A,20,A,3,3,Bacteria,-0.086090965,1.56674981543604e-05,-0.0339693,0.000892818904601765,,,0.026111144,0.00150778210066886,,,,,,,,,0.132105078,0.000482456063407668,,,,,,,,,
147,746,Variation in the Soil Prokaryotic Community Under Simulated Warming and Rainfall Reduction in Different Water Table Peatlands of the Zoige Plateau,FRONTIERS IN MICROBIOLOGY,2020,,,,,,,Field,China,33.1,102.65,3471,1.1,753,0.7039,Humid,14.75,48.65,36.6,68.65,23,2.984782609,5.93,Peatland,0_15,A,P-,1,A,20,A,3,3,Bacteria,-0.064392442,7.4059254613053e-06,-0.022202577,0.000768562421184662,,,0.044525079,0.0006393116491611,,,,,,,,,-0.041507616,0.000355654398959584,,,,,,,,,
147,747,Variation in the Soil Prokaryotic Community Under Simulated Warming and Rainfall Reduction in Different Water Table Peatlands of the Zoige Plateau,FRONTIERS IN MICROBIOLOGY,2020,,,,,,,Field,China,33.1,102.65,3471,1.1,753,0.7039,Humid,14.75,48.65,36.6,68.65,6.7,10.24626866,5.52,Peatland,0_15,A,P-,1,A,20,A,3,3,Bacteria,0.006932697,6.93916035066748e-06,-0.01137453,0.000900583604837688,,,0.033841163,0.000430423986368949,,,,,,,,,-0.013354076,0.00072230185297286,,,,,,,,,
148,748,Soil Bacterial Communities Respond to Climate Changes in a Temperate Steppe,PLOS ONE,2013,Experimental warming reveals positive feedbacks to climate change in the Eurasian Steppe,ISME JOURNAL,2017,,,,Field,China,42.03,116.28,1342,2.1,379,0.3259,Dryland,17.45,55.9,26.65,9.776,2.52,3.879365079,7.18,Grassland,0_10,A,P+,5,C,30,B,6,6,Bacteria,-0.02209214,1.66995293575651e-06,,,0.512650442,0.00648163752235071,0.031531056,0.00132820448484348,-0.013793322,0.000380553702197851,-0.043912554,0.00431004236514464,,,-0.025135973,0.00367379572367432,-0.030645774,0.0102914013273622,,,,,-0.267276036,0.142955284461865,0.045991166,0.125496992548952,NMDS
149,749,Response of Soil Bacterial Community Structure to Precipitation Change in Grassland of Loess Plateau,Environmental Science,2020,,,,,,,Field,China,36.86,109.32,1171,8.8,485,0.3458,Dryland,17.5,39.5,43,3.98,0.39,10.20512821,8.74,Grassland,0_5,A,P-,2,B,80,E,3,3,Bacteria,-0.064319459,5.06543207562666e-06,-0.034039396,0.000692643566500889,,,-0.083481106,0.000638645822984104,,,0.364433711,0.0285652404500664,0.917141434,0.00181852573739798,-0.177407542,0.135397825633716,-0.099667485,0.00487542975825186,0.394850907,0.00201500873064582,-0.542176154,0.0351275802940356,,,,,
149,750,Response of Soil Bacterial Community Structure to Precipitation Change in Grassland of Loess Plateau,Environmental Science,2020,,,,,,,Field,China,36.86,109.32,1171,8.8,485,0.3458,Dryland,17.5,39.5,43,3.98,0.39,10.20512821,8.74,Grassland,0_5,A,P-,2,B,40,C,3,3,Bacteria,-0.040138133,4.44220553006981e-06,-0.027138499,0.000864394186348626,,,-0.017311454,0.000264897204767463,,,0.044233255,0.0266869028622766,0.300695434,0.00134043353697327,0.613720047,0.0828352727694328,-0.074868371,0.00930051694416071,-0.297465134,0.0035386163460651,0.249941744,0.0226857526108344,,,,,
149,751,Response of Soil Bacterial Community Structure to Precipitation Change in Grassland of Loess Plateau,Environmental Science,2020,,,,,,,Field,China,36.86,109.32,1171,8.8,485,0.3458,Dryland,17.5,39.5,43,3.98,0.39,10.20512821,8.74,Grassland,0_5,A,P+,2,B,40,C,3,3,Bacteria,-0.040138133,6.52332163598561e-06,-0.01347643,0.000678216422641657,,,-0.032561016,0.000593709072322045,,,0.133845414,0.0185833563401174,0.274160212,0.00124199606864005,0.111744038,0.0739258284651467,0.019570096,0.00757896487716957,0.301976782,0.00171357392355578,0.038745767,0.0245322060746641,,,,,
149,752,Response of Soil Bacterial Community Structure to Precipitation Change in Grassland of Loess Plateau,Environmental Science,2020,,,,,,,Field,China,36.86,109.32,1171,8.8,485,0.3458,Dryland,17.5,39.5,43,3.98,0.39,10.20512821,8.74,Grassland,0_5,A,P+,2,B,80,E,3,3,Bacteria,-0.013201176,1.12618795595336e-05,0.040980072,0.000642824716208525,,,-0.057696989,0.000419421371798697,,,0.267376806,0.0258162790950182,0.273553477,0.00154003702126746,-0.415366179,0.0762333371737792,-0.022989518,0.00628585818094813,0.527550468,0.00195708587070322,0.362583381,0.0184063962320151,,,,,
150,753,Drought-resistant fungi control soil organic matter decomposition and its response to temperature,GLOBAL CHANGE BIOLOGY,2011,,,,,,,Field,Spain,40.815,8.55,32,17.2,580,0.3648,Dryland,30.45,31.75,37.8,27.85,2.02,13.78712871,7.6,Forest,0_10,A,P-,10,D,30,B,4,4,Bacteria,-1.056541075,0.0117814090874682,-0.287682072,0.0361689814814815,-0.105360516,0.00202160493827161,,,,,,,,,,,,,,,,,,,,,
